year;month;day;data
2015;06;15;[['suomi', 'pommiuhka', 'sa5n', 'kone'], ['kreikka', 'luottoluokitus', 'heiketä', 'yhä'], ['chicago', 'tasoittaa', 'nhl', 'finaalisarja']]
2015;06;16;[['juhannus', 'kylmä', 'ja', 'sateinen'], ['venä', 'venäjä', 'haluta', 'mukaan', 'loviisa', '3een?'], ['fortum', 'loviisa', '3', 'ei', 'työ', 'alla'], ['paavi', 'ilmastonmuutos', 'estettävä'], ['danske', 'suomi', 'selättää', 'taantua'], ['timonen', 'ja', 'chicago', 'nhl', 'mestari']]
2015;06;17;[['talvivaara', '112', 'miljoona', 'euro'], ['nordea', 'neljäs', 'vuo', 'ilma', 'kasvu'], ['liikunta', 'ei', 'estää', 'istua', 'haitta'], ['loppuvuosi', 'tienesti', 'omata', 'tasku'], ['maailma', 'pohjavesivara', 'huveta'], ['golden', 'state', 'juhlia', 'nba', 'mestaruus']]
2015;06;18;[['akateeminen', 'kirjakauppa', 'myydä'], ['pakolainen', 'määrä', 'ennätyslukema'], ['kirkko', 'joukkosurma', 'yhdysvalta'], ['humala', 'sattua', 'etenkin', 'pyhä']]
2015;06;19;[['eu', 'kreikka', 'hätäkokous', 'maanantai'], ['oppositio', 'voittaa', 'tanska', 'vaali'], ['soini', 'tanska', 'vaalitulos', 'loistava'], ['aatto', 'liikenne', 'käynnistyä'], ['teemu', 'pukki', 'ura', 'jatkua', 'tanska']]
2015;06;20;[['usa', 'hoputtaa', 'kreikka', 'neuvottelu'], ['ek'], ['p', 'lisä', 'kreikka', 'hätärahoitus'], ['juhannus', 'paikoin', 'vilkas'], ['käsikranaatti', 'isku', 'malmössa'], ['neymarin', 'peli', 'ohi', 'copa', 'americassa']]
2015;06;21;[['paluuliikenne', 'alkaa', 'puoliltapäivin'], ['usa', 'hoputtaa', 'kreikka', 'neuvottelu'], ['charleston', 'turmakirkko', 'avautua'], ['amirkhani', 'voittaa', 'taas', 'ufcssä'], ['ruotsi', 'nainen', 'mm', 'urakka', 'päättyä']]
2015;06;22;[['suomi', 'kiristää', 'pakolaispolitiikka'], ['hs', 'kysely', 'sdp', 'alamaki', 'jatkua'], ['venä', 'venäjä', 'ahkera', 'vakoilija', 'pohjola'], ['kuumuus', 'tappaa', 'ihminen', 'pakistan'], ['juhannus', 'vaatia', 'aina', '91tä', 'henki'], ['jordan', 'spieth', 'us', 'openin', 'voitto']]
2015;06;23;[['guggenheim', 'voitto', 'ranskalaistyö'], ['starttirahatila', 'erittäin', 'huono'], ['lei', 'leijona', 'loppu', 'edessä', 'lähempi'], ['kreikka', 'ja', 'eu', 'haluta', 'kompromissi']]
2015;06;24;[['kal', 'kaljavaras', 'kohta', 'linnatuomio'], ['fortum', 'fennovoima', 'ehto', 'auki'], ['usa', 'vakoilla', 'ranska', 'presidentte', 'jä?'], ['japani', 'pudottaa', 'hollanninjatkos']]
2015;06;25;[['minimirangaistus', 'pohdittava'], ['hs', 'suomi', 'nopea', 'valmiudenjoukko'], ['viking', 'lotto', 'arvonta', 'epäonnistua'], ['montreal', 'vahti', 'nhl', 'gaala', 'palkittu'], ['jokeripelaaja', 'palkka', 'maksettu']]
2015;06;26;[['pakolainen', 'siirto', 'sopu'], ['sipilä', 'erimielisyys', 'ei', 'olla', 'ongelma'], ['eu', 'johto', 'patistaa', 'kreikka', 'sopu'], ['rehn', 'fennovoima', '5', 'päivä', 'aika'], ['suomi', 'cavenia', 'ei', 'varattu', 'nbahan']]
2015;06;27;[['kreikka', 'kansanäänestys', 'laina'], ['brittilehti', 'estää', 'isiksen', 'isku'], ['varkaus', 'karhuhavainto', 'loppunut'], ['2', 'vaaratiedote', 'etelä', '8', 'pohjois', 'savo'], ['nhl', 'colorado', 'vara', 'mikko', 'rantanen'], ['rantanen', 'olla', 'tosi', 'ylpeä']]
2015;06;28;[['kreikka', 'lainaohjelma', 'ei', 'jatkaa'], ['kreikka', 'pankki', 'uhka', 'sulkea'], ['hellera', 'helleraja', 'voi', 'ylittyä', 'maanantai'], ['helsinki', 'pridessä', 'ennätysosanotto'], ['brasilia', 'ulos', 'copa', 'americasta']]
2015;06;29;[['eu', 'uusi', 'ehdotus', 'kreikka'], ['eurooppa', 'pörssi', 'kreikka', 'piina'], ['stubb', 'kertoa', 'kreikka', 'tilanne'], ['suora', 'lähetys', 'yle', 'areena', 'klo', '11', '45'], ['huumekuolema', 'määrä', 'kasvu'], ['gatliniltä', 'hirmu', 'aika', '200', 'metri']]
2015;06;30;[['roaming', 'maksu', 'pois', 'eu', '2017'], ['tiilikainen', 'salkuista', 'sopia', 'yksi'], ['urpilainen', 'kommentoida', 'kreikka'], ['venäläiskone', 'laukaissut', 'soihtu'], ['isäntämaa', 'chile', 'copan', 'loppuottelu']]
2015;07;01;[['fennovoima', 'kroaattiosakas', 'suomi'], ['turku', 'telakka', 'taas', 'uusi', 'tilaus'], ['liikenne', 'käynti', 'kehärata'], ['kreikka', 'ei', 'maksanut', 'velka'], ['indonesia', 'koneturma', 'uhri', 'jo', '140'], ['yk', 'välimeri', 'yli', 'saapunut', '137', '000'], ['nhl', 'lauri', 'korpikoski', 'edmonton']]
2015;07;02;[['helle', 'alkaa', 'huominen', 'kuumaa'], ['kroatia', 'selvittää', 'migritin', 'asemaa'], ['ruotsi', 'keskuspankki', 'korkoyllätys'], ['mittaus', 'kreikka', 'sanoma', 'kyllä'], ['nhl', 'siirtomarkkina', 'aueta']]
2015;07;03;[['pohjois', 'korea', 'loikkari', 'suomeen?'], ['migritille', 'periaatteellinen', 'tukea'], ['mansikka', 'torihinta', 'iso', 'ero'], ['vps', 'piina', 'aikta', 'eurokenttä']]
2015;07;04;[['stubb', 'nämä', 'eu', 'kansanäänestys'], ['rajoitus', 'olla', 'takaisku'], ['talletusvero', 'ei', 'suunnitelma'], ['eki1', 'ogier', 'kärki', 'latvala', '3s']]
2015;07;05;[['kreikka', 'äänestyspaikka', 'avautua'], ['clinton', 'tiukka', 'ulkopolitiikka'], ['castro', 'julkisuus', 'tauko', 'jälkeen'], ['yksi', 'kuoltu', 'kolari', 'karkkila'], ['chile', 'juhla', 'copa', 'americassa'], ['englanti', 'nainen', 'mm', 'pronssi']]
2015;07;06;[['kreikka', 'valtiovarainministeri', 'erota'], ['ei', 'ääni', 'selvä', 'voitto', 'kreikka'], ['soini', 'kova', 'kuuri', 'pää', 'kreikka'], ['lämpötila', 'käydä', 'yö', 'pakkanen'], ['kimi', 'räikkönen', 'aika', 'käydä', 'vähä']]
2015;07;07;[['juncker', 'toive', 'olla', 'välttää', 'grexit'], ['sipilä', 'ja', 'stubb', 'kreikka', 'kokous'], ['kylmä', 'sää', 'ei', 'lannistaa', 'mansikkasato'], ['lontoo', 'muistaa', 'terrori', 'isku'], ['tommi', 'mäkinen', 'toyota', 'päällikkö']]
2015;07;08;[['grexitistä', 'olla', 'nyt', 'suunnitelma'], ['afganistan', 'osapuoli', 'tavata'], ['maksuhäiriöinen', 'kasvu', 'taittua'], ['aho', 'haluta', 'yhteiskuntasopimus']]
2015;07;09;[['verovilppivihje', 'ennätystahti'], ['ms', 'irtisanoa', 'ajoitus', 'yllättää'], ['ukkoskuuro', 'tulla', 'mona', 'paikoin'], ['kaksi', 'taifuuni', 'lähestyä', 'kiina'], ['dibaba', 'juosta', 'vuosituhat', 'ajaa']]
2015;07;10;[['ekonomisti', 'pitkä', 'neuvottelu', 'edessä'], ['luomumaito', 'vitamiinipakko', 'tekeillä'], ['pakolainen', 'sijoitus', 'osasopu'], ['juna', 'pysähtyä', 'nyt', 'hki', 'vantaa'], ['niklas', 'salminen', 'välierä', 'klo', '13', '30'], ['pitkämäki', 'olla', 'voinut', 'lipsahtaa']]
2015;07;11;[['kreikka', 'hyväksyä', 'uudistuslista'], ['vihriälä', 'listä', 'tutkittava', 'tarkata'], ['supertaifuuni', 'lähestyä', 'kiina'], ['savinainen', 'siirtyä', 'tappara']]
2015;07;12;[['stubb', 'kreikka', 'ei', 'saama', 'laina'], ['kreikka', 'kanta', 'hallituskriisi?'], ['bosnia', 'tuomita', 'kivittää'], ['tärkeä', 'huumeopomo', 'karata', 'taas'], ['rullalei', 'rullaleijona', 'mm', 'finaalitappio'], ['grusander', 'mm', 'kullata', 'vapaaottelu']]
2015;07;13;[['kreikka', 'neuvottelu', 'ratkaisu'], ['sipilä', 'askel', 'oikea', 'suunta'], ['lindström', 'sakko', 'pitää', 'tuntua'], ['pelastuslaitos', 'kesä', 'kiireinen'], ['nintendo', 'toimitus', 'johtaja', 'kuolla']]
2015;07;14;[['lähteet', 'ydinsopu', 'syntynyt'], ['talous', 'tuntua', 'lomakaavailu'], ['lisä', 'sotilaskoulutus', 'ukrainaan?'], ['tp5', 'lupaus', 'nhl', 'tulokaspesti']]
2015;07;15;[['auschwitz', 'kirjanpitäjä', 'vankeus'], ['mtv', 'poliisiylijohtaja', 'tutkinta'], ['tsipras', 'lainaehto', 'toteuttaa'], ['luotain', 'selvitä', 'pluto', 'ohilento'], ['lehkosuo', 'hehkuttaa', 'hjkn', 'loppukiri']]
2015;07;16;[['kreikka', 'odottava', 'tunnelma'], ['kreikka', 'sanoa', 'kyllä', 'lainaehto'], ['assangen', 'rikosepäily', 'vanheta'], ['poli', 'varoittaa', 'tyrmäystippa'], ['etelätalo', 'ei', 'kilpailla', 'mm', 'paikka']]
2015;07;17;[['fortum', 'ei', 'päätös', 'fennovoima'], ['wärtsilä', 'potku', '1601le', 'suomi'], ['tennessee', 'ampuja', 'motiivi', 'epäselvä'], ['mh17n', 'alasampuminen', 'olla', 'nyt', 'vuo'], ['lehti', 'bottas', 'korvata', 'räikkönen']]
2015;07;18;[['rakennusala', 'tapaturma', 'vähentynyt'], ['käyttää', 'isis', 'kemiallinen', 'aseita?'], ['f1', 'jules', 'bianchi', 'olla', 'kuoltu']]
2015;07;19;[['puoli', 'saksalainen', 'laina', 'vastaan'], ['tsadin', 'entinen', 'johtaja', 'oikeus'], ['germanwingsin', 'korvaus', 'ei', 'riittää'], ['kotityö', 'riidellä', 'eniten'], ['ilonen', 'jäädä', 'lyönninjatkopaikka']]
2015;07;20;[['kreikka', 'pankki', 'auki', 'pitkä', 'aika'], ['usa', 'ja', 'kuuba', 'diplomaattisuhde'], ['libya', 'sotilaskone', 'upottaa', 'alus'], ['alennusmyynti', 'sujunut', 'mukava'], ['neziri', 'aitoa', 'kausi', 'hyvä', 'aika'], ['akseli', 'pelvas', 'tykittää', 'neljä', 'maali']]
2015;07;21;[['poli', 'valvoa', 'raskas', 'liikenne'], ['kesäkuu', 'työttömyysaste', '10'], ['katsastus', 'kaatua', 'usea', 'päästö'], ['trump', 'republikaani', 'suosikki'], ['teräväinen', 'saunottaa', 'jo', 'pokaali']]
2015;07;22;[['yhä', 'usea', 'suomalainen', 'pendelöidä'], ['breivikin', 'uhri', 'omainen', 'sairas'], ['usa', 'al', 'goaidan', 'avainhahmo', 'surmattu'], ['microsoft', 'tehdä', 'miljarditappio'], ['apple', 'huipputulos', 'osake', 'laskea'], ['hjk', 'marssijatko', 'ucl', 'karsinta']]
2015;07;23;[['prh', 'varoittaa', 'hui', 'jauskir', 'jeistä'], ['outokumpu', 'rämpiä', 'tappio'], ['metsäpalko', 'ei', 'juuri', 'varoiteltu'], ['usea', 'kuolla', 'niili', 'lauttaturma'], ['kreikka', 'hyväksyä', 'uudistus']]
2015;07;24;[['fennovoima', 'tie', 'ulos', 'pakote'], ['liitot', 'työaika', 'pidennys', 'ei', 'innostaa'], ['turkki', 'tehdä', 'ilmaisku', 'syyria'], ['elokuvateatteri', 'ammuttu', 'usa'], ['bolt', 'tukea', 'farahia', 'dopingkohu']]
2015;07;25;[['lauantai', 'kaunistaa', 'sunnuntai', 'ei'], ['hs', 'johtaja', 'ansio', 'ennätys'], ['turkki', 'myöntää', 'isku', 'kurdikohde'], ['tanska', 'saksa', 'tunneli', 'lupa'], ['usain', 'bolt', 'pala', 'komea', 'rata']]
2015;07;26;[['poli', 'tutkia', 'murha', 'perhekoti'], ['lehti', 'britti', 'eu', 'äänestys', '2016'], ['kolme', 'kuolla', 'lentoturma', 'tokio'], ['kreikka', 'tukineuvottelu', 'pian', 'alku'], ['huuhka', 'huuhkaja', 'mm', 'karsintalohko', 'arvottu']]
2015;07;27;[['tutkia', 'ja', 'immonen', 'provosoida', 'ongelma'], ['muhos', 'surma', 'epäillä', 'kaksi'], ['kiina', 'taas', 'raju', 'kurssilasku'], ['turkki', 'kutsua', 'nato', 'hätäkokous'], ['mm', 'ralli', 'kaikki', 'eki', 'esittely']]
2015;07;28;[['yhdistys', 'kritisoida', 'imetysohjaus'], ['ruotsi', 'sukellusvene', 'vuosi', '1916?'], ['etelä', 'korea', 'mers', 'epidemia', 'olla', 'ohi'], ['asunta', 'hinta', 'nousu'], ['boston', 'ei', 'hakea', 'olympialainen', '2024']]
2015;07;29;[['teksti', 'tvissä', 'tekninen', 'häiriö'], ['uutinen', 'ja', 'urheilu', 'ei', 'päivittyä'], ['tehdaspalko', 'kuoltu', '19', 'egypti'], ['uponnut', 'sukellusvene', 'olla', 'suomesta?'], ['korhonen', 'johdattaa', 'jymy', 'voitto']]
2015;07;30;[['nokia', 'tulos', 'para', 'selvä'], ['reunionilta', 'löytyä', 'lentokone', 'osa'], ['maailma', 'väestönkasvu', 'yhä', 'nopea'], ['kysely', 'uusi', 'voimala', 'kyseenalainen']]
2015;07;31;[['soini', 'usa', 'vasta', 'pakote'], ['kaikkonen', 'vaatia', 'syy', 'pakote'], ['suomalainen', 'usa', 'pakotelista'], ['tuhoisa', 'ääri', 'isku', 'länsiranta'], ['sebastien', 'ogier', 'niukka', 'johto']]
2015;08;01;[['sipilä', 'kreikka', 'linja', 'ei', 'muutto'], ['imf', 'hyväksyä', 'ukraina', 'tukilaina'], ['afp', 'israel', 'armeija', 'ampua', 'teini'], ['latvala', 'ajaa', 'täpärä', 'johto']]
2015;08;02;[['jyväskylä', 'uhri', 'uusnatsi', 'tuttu'], ['pitkäaikaistyöttömyys', 'kasvu'], ['kalifornia', 'paha', 'metsäpala'], ['latvala', 'kiinni', 'jyväskylä', 'voitto'], ['harmaakorpi', 'suursiivous', 'tarvita']]
2015;08;03;[['yhteiskuntasopimus', 'tänään', 'pöytä'], ['o', 'klo', '11', '30', 'yle', 'fi', 'uutinen', 'ja', 'areena'], ['nokia', 'here', 'karttaa', 'saksalainen'], ['usa', 'yhä', 'tiivis', 'syyria', 'sota'], ['ruuskanen', 'räväyttää', 'ennätys'], ['wirkkala', 'vahva', 'kuin', 'mannid']]
2015;08;04;[['talvivaara', 'mil', 'joonavaatimukset'], ['mellakoida', 'mellakoija', 'esittää', 'vangittava'], ['laivatilaus', 'konepaja', 'piristys'], ['ukraina', 'rauhanneuvottelu', 'kari'], ['wirkkala', 'ei', 'lähde', 'mm', 'kisa']]
2015;08;05;[['fortum', 'mukaan', 'ydinvoimahanke'], ['muu', 'uusi', 'kotimaistaa', 'pohja'], ['migrit', 'ulos', 'fennovoima', 'hanke'], ['etelä', 'ja', 'länsi', 'lämmin'], ['myrkyllinen', 'levä', 'usa', 'rannikko'], ['lm', 'väärennöskauppa', 'lev', 'suomi']]
2015;08;06;[['pakote', 'tuoda', 'suomalainen', 'ytt'], ['viljasato', 'voi', 'olla', 'pieni', '5', 'vuode'], ['yli', '200', 'ehkä', 'hukkunut', 'välimeri'], ['hiroshima', 'muistella', 'japani'], ['laukkanen', 'ja', 'mattsson', 'välierä', 'tv2']]
2015;08;07;[['valtio', 'jatkaa', 'talvivaara', 'toiminta'], ['ehn', 'hänke', 'riippua', 'purkuputki'], ['rehn', 'muuttaa', 'kanta', 'fennovoima'], ['nokia', 'rengas', 'aloittaa', 'ytt'], ['liukkonen', 'pettyä', 'mm', 'alkuerä']]
2015;08;08;[['voimakas', 'ukkospuuska', 'lupa'], ['panttivanke', 'panttivanki', 'vapautettu', 'mali'], ['isis', 'teloittanut', 'yli', '2', '000', 'irak'], ['denverin', 'ampuja', 'elinkautinen'], ['jenna', 'laukkanen', '5e', 'aika', 'välierä']]
2015;08;09;[['poli', 'tutkia', 'monsteriautoturmaa'], ['ps', 'puoluekokous', 'jatkua', 'turku'], ['nagasaki', 'atomipomminen', '70', 'vuo'], ['kallio', 'kausi', 'hyvä', 'aika', 'ajo'], ['nainen', 'uida', 'sekauintiviesti', 'sen']]
2015;08;10;[['istanbul', 'väkivaltainen', 'aamu'], ['moni', 'eläkeikäinen', 'jatkaa', 'työ'], ['teollisuustuotanto', 'kutistua', '3', '4'], ['olli', 'kunnari', 'pala', 'maajoukkue']]
2015;08;11;[['dään', 'yhä', 'harva'], ['vääntö', 'entää', 'vuosi', 'budjetti', 'alkaa'], ['syy', 'kiina', 'devalvaatio'], ['konecranes', 'ja', 'terex', 'yhdistyä'], ['nezirin', 'aika', 'riittää', 'peking']]
2015;08;12;[['kreikka', 'velka', 'leikattava'], ['perseidejä', 'taivas', 'entää', 'yö'], ['valtio', 'ulkoistaa', 'työnvälitys'], ['vm', 'julkistaa', 'budjetti', 'pääkohta'], ['barca', 'viedä', 'super', 'cupinjatkoaika']]
2015;08;13;[['hallitus', 'säästää', 'lääkärikulku'], ['rekkapommi', 'tappaa', '60', 'bagdad'], ['usea', 'kuolla', 'kiina', 'räjähdys'], ['ammattikoulu', 'piste', 'käyttö'], ['vuosi', 'luonnonvara', 'olla', 'jo', 'käytetty'], ['wilma', 'murto', 'ei', 'lähde', 'peking']]
2015;08;14;[['kreikka', 'hyväksyä', 'lainaohjelma'], ['patrian', 'vapauttava', 'tuomio', 'pysyä'], ['tappouhkaus', 'arkipäiväistynyt'], ['ennätysvoimakas', 'el', 'nino', 'nousema']]
2015;08;15;[['stubb', 'kreikka', 'ei', 'uusi', 'raha'], ['imf', 'kreikka', 'velkahelpotus'], ['pyöräillä', 'pyöräilijä', 'törmännyt', 'vangita']]
2015;08;16;[['liki', 'sata', 'yhä', 'kateissa', 'tianjinissa'], ['iran', 'toimittaa', 'ydinohjelmatieto'], ['saksa', 'vetää', 'ohjustorjunta', 'turkki'], ['yleisurheilu', 'dopingkohu', 'kasvaa']]
2015;08;17;[['alanyassa', 'väkivaltainen', 'mellakka'], ['suomalainen', 'altistua', 'kyynelkaasu'], ['sipilä', 'ja', 'viro', 'roivas', 'libanon'], ['day', 'juhlia', 'ilosella', 'tasainen', 'kisa']]
2015;08;18;[['bangkok', 'isku', 'tuhota', 'thaimaa'], ['thaimaa', 'isku', 'epäilty', 'etsiä'], ['ek', 'perjantai', 'saatava', 'tulos'], ['avoin', 'työpaikka', 'entinen', 'enempi'], ['uusi', 'tuntematon', 'sotilas', 'kuvata']]
2015;08;19;[['tianjinissa', 'pelätä', 'ympäristötuho'], ['stubb', 'koti', 'ilkivalta', 'kohde'], ['poliisi', 'ei', 'olla', 'löytynyt', 'viesti'], ['finnair', 'palkka', '200', 'lentäjä'], ['lazio', 'kukistaa', 'leverkusenin', 'rooma']]
2015;08;20;[['2', 'kiinni', 'stubb', 'koti', 'ilkivalta'], ['pitkä', 'työviikko', 'vakava', 'terveysriski'], ['vastaanottoraha', 'suomi', 'keskitaso'], ['cnn', 'trump', 'kuroa', 'clintonia', 'kiinni'], ['räikkönen', 'jatko', 'hehkuttaa']]
2015;08;21;[['5ak', 'hyvä', 'ettei', 'syyllinen', 'hakea'], ['akava', 'vauhti', 'päätös'], ['etlan', 'vihriälä', 'kuluttaja', 'lasku'], ['stubb', 'koti', 'isku', 'vangitsemisia?'], ['p', 'korea', 'käskeä', 'jouko', 'sotavalmius'], ['hyypiän', 'ziirich', 'pesti', 'varmistunut']]
2015;08;22;[['helsinki', 'tänään', 'iso', 'mielenilmaus'], ['hs', 'harva', 'pienentää', 'palkka'], ['sipilä', 'ehkä', 'ei', 'lisäleikkaus'], ['laukaa', 'pitseriasurmaaja', 'hoito'], ['thalys', 'juna', 'ampumavalikohtaus'], ['söderberg', 'ja', 'seppänen', 'mm', 'finaali']]
2015;08;23;[['korea', 'neuvotella', 'läpi', 'yö'], ['55', 'asuntomurto', 'ennätystahti'], ['7', 'kuolla', 'englanti', 'lentonäytös'], ['makedonia', 'päästää', 'pakolainen', 'maa'], ['lopez', 'kävellä', '20', 'km', 'mestaruus']]
2015;08;24;[['5', 'joki', 'teinisurma', 'tutkia', 'murha'], ['sonera', 'palvelu', 'taas', 'häiriö'], ['poli', 'löytää', 'pommi', 'bangkok'], ['nikkanen', 'selvittää', 'tie', 'finaali'], ['finaali', 'jäädä', 'eriksson', 'haave']]
2015;08;25;[['sanoma', 'vähentää', 'jo', '280'], ['liitto', 'sanomasta', 'tosi', 'kova', 'uutinen'], ['kiinalainen', 'keventää', 'salkku'], ['niinistö', 'itsekritiikki', 'paikka'], ['kilpa', 'ajaja', 'justin', 'wilson', 'kuolla'], ['yleisurheilu', 'mm', 'kisa', 'tv2', '13', '20']]
2015;08;26;[['immonen', 'erota', 'eduskuntaryhmä'], ['orpo', 'vasta', 'sooloilusyytös'], ['ranska', 'ranskanjunahyökkäys', 'syyte'], ['kurssinousu', 'sulaa', 'yhdysvalta'], ['miten', 'käydä', 'keihäässä?', 'tv2', 'klo', '13', '00'], ['lehti', 'kiira', 'korpi', 'lopettaa', 'ura']]
2015;08;27;[['om', 'venäläismies', 'otettu', 'kiinni'], ['usa', 'ssa', 'kova', 'kurssinousu', 'vuosi'], ['vahvistus', 'kiira', 'korpi', 'ura', 'ohi']]
2015;08;28;[['vr', 'vähentää', '570', 'työntekijä'], ['kd', 'valita', 'uusi', 'puhe', 'johtaja'], ['itävalta', 'rekka', 'kuolla', 'yli', '70'], ['taantuma', 'ei', 'kurittaa', 'vähittäiskauppa'], ['mar', 'marjamäki', 'seuraava', 'leijona', 'luotsi'], ['suora', 'lähetys', 'yle', 'areena', 'klo', '14']]
2015;08;29;[['göteborg', 'hylätty', 'pakolaislapsi'], ['lm', 'eläkeläinen', 'tulo', 'laskea'], ['essayah', 'ei', 'olla', 'työmiesputkosia'], ['partanen', '50', 'km', 'kävely', '185']]
2015;08;30;[['kirjasto', 'näivettyä', 'huolettaa'], ['sipilä', 'tänään', 'pääministeritentti'], ['unkari', 'raja', 'aita', 'valmistua'], ['syyrialainen', 'tulla', 'pyörä', 'norja'], ['hyryläinen', 'taistella', 'maali', 'asti']]
2015;08;31;[['kolikkopeli', 'muhkea', 'tuotto'], ['venäläinen', 'sormenjälki', 'viisumi'], ['usa', 'pakote', 'kiinalle?'], ['itävalta', 'tiukentaa', 'rajavalvonta']]
2015;09;01;[['rikos', 'vähentynyt', 'huima'], ['sakko', 'sakko', 'nosto', 'kova', 'kritiikki'], ['merilintu', '97', 'syödä', 'muovi'], ['uusi', 'pakolaiskeskus', 'calais', 'hin'], ['kapanen', 'pala', 'jokeri', 'kokoonpano']]
2015;09;02;[['ministeriö', 'yhdistää', 'esillä'], ['nordea', 'mä', 'talousennuste'], ['asuntolaina', 'marginaali', 'laskea'], ['rauhanturva', 'rauhanturvaaja', 'isku', 'kohde']]
2015;09;03;[['budapest', 'asema', 'sekasorto'], ['stubb', 'koti', 'iskenyt', 'vapaa'], ['solidium', 'kerryttää', 'valtio', 'kassa'], ['handelsbankenin', 'ennuste', 'olla', 'synkkä'], ['eero', 'markkanen', 'siirtyä', 'ropsiin']]
2015;09;04;[['vastaanottokeskus', 'sopia', 'kunta'], ['soini', 'ei', 'sietää', 'pakolaispolitiikka'], ['talo', 'hinnannousu', 'selvä', 'syy'], ['islanti', 'jatkaa', 'komea', 'esitys']]
2015;09;05;[['sipilä', 'koti', 'turvapaikanhakija'], ['hs', 'virkamies', 'loma', 'liipaisin'], ['euro', 'jackpotin', 'päävoitto', 'suomi'], ['unkari', 'päästää', 'ihminen', 'itävalta'], ['224', 'pesis', '1', 'finaali', 'tv2', 'puhe']]
2015;09;06;[['poroshenko', 'tulitauko', 'olla', 'pitänyt'], ['6', 'kuoltu', 'ralliturma', 'espanja'], ['ranska', 'pohtia', 'ilmaisku', 'syyria'], ['thaimaa', 'ei', 'vielä', 'siviilivalta'], ['dettmann', 'bensa', 'loppua', 'jatkoaika']]
2015;09;07;[['teini', 'lukutaito', 'horjua'], ['ruokahävikki', 'olla', 'puoli', 'miljardi'], ['kurdi', 'järjestö', 'pkk', 'iskeä', 'turkki'], ['yrittäjä', 'uhka', 'pitkä', 'työttömyys']]
2015;09;08;[['kehitysvara', 'leikkaus', 'kismittää'], ['lufthansa', 'lakko', 'haitta', 'lento'], ['britannia', 'eu', 'äänestys', 'lähetä'], ['koululainen', 'liikkua', 'liian', 'vähän']]
2015;09;09;[['fiskars', 'vähentää', 'jo', '130'], ['työehto', 'heikennys', 'hämmentää'], ['metalliliitto', 'tämä', 'olla', 'sodanjulistus'], ['lapsikuolleisuus', 'olla', 'puolittunut'], ['länsi', 'virta', 'lämpö', 'jo', '20'], ['liigagalleria', 'avattu', 'yle', 'netti']]
2015;09;10;[['sipilä', 'varakas', 'mukaan', 'talkoo'], ['järjestöt', 'päätös', 'jatkos', 'huomenna'], ['yhdeksän', 'syy', 'pakolaiskriisi'], ['tanska', 'poli', 'muuttaa', 'linja'], ['japani', 'ennätyssade', 'ajaa', 'evakko'], ['hietaniemi', 'venyä', 'olympiapaikka']]
2015;09;11;[['suomi', 'valmis', 'ottaa', '2', '400', 'tulija'], ['arkivuoro', 'hinta', 'pitää', 'nostaa'], ['akt', 'pysäyttää', 'suomi', 'viikko', 'pää'], ['petra', 'olli', 'paini', 'mm', 'hopea']]
2015;09;12;[['rinne', 'ihalainen', 'selvitysmies'], ['maahanmuuttolinja', 'lakiongelmia?'], ['lm', 'palkkajäädytys', 'käydä', 'enemmistö'], ['perry', 'vetäytyä', 'presidenttikisa'], ['nainen', 'pesäpallofinaali', 'tv2ssa'], ['yle', 'kanavilla', 'vilkas', 'urheilupäivä']]
2015;09;13;[['vaatejäte', 'lämmittää', 'pian', 'asunto'], ['elokuu', 'hukkua', 'kymmenen', 'ihminen'], ['ogier', 'varmistaa', 'maailmanmestaruus'], ['flavia', 'pennetta', 'voittaa', 'us', 'openin']]
2015;09;14;[['oaj', 'koulu', 'tieto', 'lähipäivä'], ['mielenilmaisu', 'myös', 'ilmailuala'], ['kaatopaikka', 'vuosi', 'energiavara'], ['yara', 'keskeyttää', 'sokli', 'hanke'], ['ruotsalainen', 'nato', 'kannatus', 'noussut'], ['d', 'jokovic', 'lyödä', 'federerin', 'finaali']]
2015;09;15;[['finnair', 'vaikutus', 'tuhat'], ['kannabis', 'arkipäiväistynyt', 'nuora'], ['alkoholikokeilu', 'moni', 'näkemys'], ['eu', 'ei', 'kunto', 'sopu', 'pakolainen'], ['sipilä', 'valmis', 'ottaa', 'lomaraha']]
2015;09;16;[['sipilä', 'vedota', 'kansa', 'tv', 'puhe'], ['kepan', 'toiminta', 'iso', 'leikkaus'], ['hp', 'vähentää', 'jo', '30', '000', 'työntekijä'], ['kertyä', 'varoittaa', 'tuki', 'al', 'assadille'], ['672', 'ronaldo', 'takoa', 'hattutemppu']]
2015;09;17;[['teliasonera', 'lähteä', 'euraasia'], ['kotitalous', 'luotonkysyntä', 'elpyä'], ['sipilä', 'puhe', 'katsoa', '1', '5', 'milj'], ['kroatia', 'päivä', '4', '000', 'pakolaki'], ['barcelona', 'leverkusen', 'tv', 'peli', '27', '9']]
2015;09;18;[['30', '000', 'osoittaa', 'mieli', 'helsinki'], ['näin', 'mielenilmaus', 'vaikuttaa', 'arki'], ['sipilä', 'uusi', 'takaraja', 'kuu', 'loppu'], ['seura', 'mielenilmaus', 'tv1ssä'], ['tter', 'kommentti', 'teksti', 'tv', 's', '398'], ['sanoma', 'vaihtaa', 'toimitusjohtaja'], ['espanja', 'koripallo', 'em', 'loppuottelu']]
